    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         470341         neutron         0.255662      0.000110384        0.0114421       -0.0224475       -0.0605229          0.29096         0.874324         0.388459
         470725         neutron         0.847882      0.000107761      -0.00345293        -0.025072        -0.184252         0.382728         0.919722        0.0873547
         471255         neutron          3.40333      0.000102323       -0.0206525        0.0141415        -0.438657       -0.0905826        -0.034067        -0.995306
         471274         neutron           0.2171      0.000100611        0.0105113        0.0227319         0.679855        -0.857485          0.49576         0.137626
         472992         neutron           1.7169      0.000128921          0.01528       -0.0207044        -0.956605        -0.306339         0.918473        -0.250129
         473162         neutron        0.0981753      0.000100671       -0.0192302      -0.00704122        -0.236756        -0.204603        -0.107729         0.972899
         473162         neutron         0.504933      0.000100671       -0.0192302      -0.00704122        -0.236756        -0.475851         0.461567         -0.74868
         473162         neutron         0.331364      0.000100671       -0.0192302      -0.00704122        -0.236756        -0.670236         0.742105      -0.00803853
         473162           gamma         0.335787      0.000100671       -0.0192302      -0.00704122        -0.236756        -0.226881        -0.936631        -0.266921
         473201         neutron         0.899671      0.000122618      -0.00692639       -0.0246861        -0.968708        -0.675603        -0.487975         0.552667
         476030         neutron          1.03865      1.29283e-08       -0.0120051       -0.0229342          0.92936        -0.736234        0.0611079         0.673963
         478198         neutron           1.1258      0.000117222        0.0249985      -0.00544749        -0.778879         0.485691        -0.212722        -0.847852
         480014         neutron          1.44194      1.57497e-08        0.0256578       0.00197646         0.871079        -0.173606         0.879549         0.443006
         480531         neutron          0.51336      0.000100659       -0.0103053       0.00325868       -0.0828372        -0.543688        -0.549219         0.634636
         480531           gamma         0.746073      0.000100659       -0.0103053       0.00325868       -0.0828372         0.581797         0.715639        -0.386487
         480775         neutron          2.51944      0.000106849        -0.014805       -0.0202939        -0.330186       -0.0788732        -0.994536        0.0683863
         482662         neutron          2.20683      0.000112934        -0.025099      0.000250062         0.101595       -0.0968169        -0.966578         0.237387
         483216         neutron         0.332103      0.000149276       -0.0253288      -0.00547294      -0.00279096        -0.969824         0.242296        0.0271063
         484416         neutron          1.46336       0.00012137       0.00641494        0.0244871         0.926874         0.609064        -0.317776         0.726677
         484674         neutron          1.38812      0.000103824        0.0204953         0.014581        -0.653768        -0.821037        -0.183003         0.540748
         484721         neutron          2.43397      0.000110316        0.0232231       0.00993292         0.122636         0.778811         0.352075         -0.51913
         486890         neutron         0.697943      0.000116047        0.0227143        0.0112885        -0.619899         0.937416         0.181181        -0.297363
         488152         neutron          2.27024      0.000152043       -0.0132795       -0.0230052         0.396424        -0.395184         0.580962        -0.711556
         488231         neutron           2.4007       0.00010352       -0.0228814       -0.0101651         -0.80609        0.0886277        -0.495487         0.864082
         488777         neutron        0.0740377      0.000107343       -0.0148846        0.0202729         0.164733       -0.0658488        -0.850929         0.521137
         491245           gamma          3.06402      0.000100221        0.0155568       -0.0171548         0.819732         0.519694        -0.835395        -0.178979
         491245           gamma          2.13836      0.000100221        0.0155568       -0.0171548         0.819732        -0.810405        -0.568674        -0.140903
         491812         neutron          1.95987      0.000110367        0.0162716        0.0196376         0.540871         0.472093         0.653609         0.591543
         492720         neutron          2.58382      0.000105003        0.0250555       0.00117859        -0.315927        -0.928587        -0.159902        -0.334898
         492818         neutron          2.93213      0.000120176       -0.0169866       -0.0191933         0.536259        -0.907824        0.0306228         0.418232
         494086         neutron         0.193462      0.000100741       -0.0104049       0.00885042       -0.0897132        -0.481247        -0.618027        -0.621646
         494086           gamma         0.491679      0.000100741       -0.0104049       0.00885042       -0.0897132        -0.454442       -0.0202378         0.890546
         494086           gamma         0.940517      0.000100741       -0.0104049       0.00885042       -0.0897132       -0.0893776        -0.976379         0.196713
         496860         neutron         0.143136      0.000115881       -0.0253375       0.00159109         0.136215         0.343788        -0.906648        -0.244538
         497703         neutron          0.88492      0.000116335        0.0221646       -0.0128926        -0.180259         0.699629         0.668698         -0.25172
         497930         neutron          1.44215      0.000100213        -0.017863        0.0175042         0.674297         -0.84103        -0.494083         0.220342
         499578         neutron          2.36802       0.00012012        0.0250773       0.00488875         0.186238         0.788231        -0.186969          0.58629
         499654         neutron          1.76551       0.00012072       0.00985581        0.0234063         0.550199        -0.922818        -0.144591         0.357071
